   0.00000000       10.0000000       10.0000000       10.0000000       10.0000000       10.0000000       0.00000000    
  0.404040396       10.9735518       10.8632917       10.7687893       10.6877928       10.6183710       0.00000000    
  0.808080792       11.9463253       11.7259169       11.5370073       11.3750944       11.2363214       0.00000000    
   1.21212125       12.9175472       12.5872116       12.3040848       12.0614204       11.8534346       0.00000000    
   1.61616158       13.8864403       13.4465113       13.0694523       12.7462797       12.4692907       0.00000000    
   2.02020192       14.8522339       14.3031540       13.8325434       13.4291878       13.0834751       0.00000000    
   2.42424250       15.8141594       15.1564808       14.5927916       14.1096592       13.6955719       0.00000000    
   2.82828283       16.7714520       16.0058384       15.3496380       14.7872152       14.3051682       0.00000000    
   3.23232317       17.7233467       16.8505688       16.1025181       15.4613724       14.9118519       0.00000000    
   3.63636351       18.6690960       17.6900311       16.8508835       16.1316586       15.5152187       0.00000000    
   4.04040384       19.6079445       18.5235786       17.5941792       16.7976017       16.1148624       0.00000000    
   4.44444418       20.5391541       19.3505802       18.3318653       17.4587345       16.7103844       0.00000000    
   4.84848499       21.4619904       20.1704025       19.0633984       18.1145935       17.3013840       0.00000000    
   5.25252533       22.3757248       20.9824276       19.7882462       18.7647247       17.8874760       0.00000000    
   5.65656567       23.2796440       21.7860374       20.5058823       19.4086761       18.4682693       0.00000000    
   6.06060600       24.1730347       22.5806236       21.2157860       20.0459976       19.0433826       0.00000000    
   6.46464634       25.0552101       23.3655987       21.9174500       20.6762562       19.6124420       0.00000000    
   6.86868668       25.9254799       24.1403694       22.6103687       21.2990208       20.1750793       0.00000000    
   7.27272701       26.7831707       24.9043579       23.2940464       21.9138641       20.7309265       0.00000000    
   7.67676735       27.6276245       25.6570015       23.9680023       22.5203743       21.2796307       0.00000000    
   8.08080769       28.4581947       26.3977451       24.6317558       23.1181431       21.8208408       0.00000000    
   8.48484802       29.2742462       27.1260452       25.2848434       23.7067699       22.3542175       0.00000000    
   8.88888836       30.0751648       27.8413754       25.9268169       24.2858696       22.8794289       0.00000000    
   9.29292870       30.8603439       28.5432148       26.5572281       24.8550568       23.3961449       0.00000000    
   9.69696999       31.6291962       29.2310600       27.1756439       25.4139671       23.9040527       0.00000000    
   10.1010103       32.3811493       29.9044228       27.7816467       25.9622345       24.4028378       0.00000000    
   10.5050507       33.1156540       30.5628319       28.3748322       26.4995193       24.8922100       0.00000000    
   10.9090910       33.8321724       31.2058220       28.9548035       27.0254784       25.3718758       0.00000000    
   11.3131313       34.5301857       31.8329506       29.5211811       27.5397873       25.8415527       0.00000000    
   11.7171717       35.2091942       32.4437943       30.0735989       28.0421295       26.3009758       0.00000000    
   12.1212120       35.8687172       33.0379372       30.6117020       28.5322037       26.7498837       0.00000000    
   12.5252523       36.5083008       33.6149864       31.1351566       29.0097198       27.1880302       0.00000000    
   12.9292927       37.1274872       34.1745605       31.6436310       29.4743996       27.6151733       0.00000000    
   13.3333330       37.7258797       34.7163010       32.1368256       29.9259834       28.0310898       0.00000000    
   13.7373734       38.3030624       35.2398720       32.6144409       30.3642120       28.4355640       0.00000000    
   14.1414137       38.8586655       35.7449417       33.0762024       30.7888546       28.8283920       0.00000000    
   14.5454540       39.3923264       36.2312088       33.5218506       31.1996841       29.2093792       0.00000000    
   14.9494944       39.9037132       36.6983871       33.9511337       31.5964890       29.5783463       0.00000000    
   15.3535347       40.3925171       37.1462059       34.3638229       31.9790745       29.9351273       0.00000000    
   15.7575750       40.8584518       37.5744247       34.7597160       32.3472595       30.2795677       0.00000000    
   16.1616154       41.3012466       37.9828072       35.1386108       32.7008743       30.6115170       0.00000000    
   16.5656567       41.7206573       38.3711548       35.5003281       33.0397720       30.9308548       0.00000000    
   16.9696960       42.1164703       38.7392731       35.8447075       33.3638077       31.2374496       0.00000000    
   17.3737373       42.4884872       39.0869980       36.1716080       33.6728592       31.5312080       0.00000000    
   17.7777767       42.8365402       39.4141769       36.4809036       33.9668274       31.8120346       0.00000000    
   18.1818180       43.1604767       39.7206917       36.7724838       34.2456055       32.0798454       0.00000000    
   18.5858574       43.4601822       40.0064354       37.0462646       34.5091324       32.3345795       0.00000000    
   18.9898987       43.7355499       40.2713203       37.3021660       34.7573318       32.5761833       0.00000000    
   19.3939400       43.9865112       40.5152893       37.5401382       34.9901657       32.8046112       0.00000000    
   19.7979794       44.2130127       40.7382889       37.7601433       35.2076035       33.0198441       0.00000000    
   20.2020206       44.4150314       40.9403076       37.9621620       35.4096222       33.2218628       0.00000000    
   20.6060600       44.5925674       41.1213455       38.1461945       35.5962257       33.4106712       0.00000000    
   21.0101013       44.7456512       41.2814217       38.3122673       35.7674332       33.5862846       0.00000000    
   21.4141407       44.8743210       41.4205780       38.4604034       35.9232712       33.7487221       0.00000000    
   21.8181820       44.9786606       41.5388756       38.5906677       36.0637894       33.8980293       0.00000000    
   22.2222214       45.0587616       41.6363983       38.7031250       36.1890488       34.0342560       0.00000000    
   22.6262627       45.1147537       41.7132568       38.7978706       36.2991257       34.1574707       0.00000000    
   23.0303020       45.1467743       41.7695770       38.8750114       36.3941116       34.2677536       0.00000000    
   23.4343433       45.1549988       41.8054962       38.9346695       36.4741135       34.3651962       0.00000000    
   23.8383827       45.1396294       41.8211899       38.9769936       36.5392609       34.4499016       0.00000000    
   24.2424240       45.1008759       41.8168488       39.0021400       36.5896835       34.5219917       0.00000000    
   24.6464634       45.0389824       41.7926712       39.0102882       36.6255379       34.5815926       0.00000000    
   25.0505047       44.9542160       41.7488899       39.0016365       36.6469917       34.6288528       0.00000000    
   25.4545441       44.8468704       41.6857529       38.9763947       36.6542282       34.6639252       0.00000000    
   25.8585854       44.7172470       41.6035271       38.9347878       36.6474380       34.6869736       0.00000000    
   26.2626266       44.5656891       41.5024948       38.8770676       36.6268387       34.6981888       0.00000000    
   26.6666660       44.3925438       41.3829689       38.8034897       36.5926476       34.6977539       0.00000000    
   27.0707073       44.1981964       41.2452660       38.7143402       36.5451050       34.6858826       0.00000000    
   27.4747467       43.9830399       41.0897293       38.6099014       36.4844666       34.6627731       0.00000000    
   27.8787880       43.7475052       40.9167252       38.4904900       36.4109917       34.6286697       0.00000000    
   28.2828274       43.4920197       40.7266235       38.3564262       36.3249550       34.5838013       0.00000000    
   28.6868687       43.2170486       40.5198174       38.2080460       36.2266541       34.5284195       0.00000000    
   29.0909081       42.9230804       40.2967300       38.0457115       36.1163864       34.4627838       0.00000000    
   29.4949493       42.6106033       40.0577812       37.8697815       35.9944687       34.3871613       0.00000000    
   29.8989887       42.2801361       39.8034134       37.6806335       35.8612251       34.3018265       0.00000000    
   30.3030300       41.9322281       39.5340919       37.4786758       35.7169991       34.2070847       0.00000000    
   30.7070694       41.5674133       39.2502861       37.2642975       35.5621262       34.1032143       0.00000000    
   31.1111107       41.1862755       38.9524841       37.0379295       35.3969803       33.9905396       0.00000000    
   31.5151501       40.7893982       38.6411972       36.7999992       35.2219238       33.8693695       0.00000000    
   31.9191914       40.3773880       38.3169365       36.5509453       35.0373344       33.7400322       0.00000000    
   32.3232307       39.9508629       37.9802399       36.2912369       34.8436089       33.6028633       0.00000000    
   32.7272720       39.5104446       37.6316299       36.0213165       34.6411362       33.4581985       0.00000000    
   33.1313133       39.0567932       37.2716827       35.7416801       34.4303322       33.3063927       0.00000000    
   33.5353546       38.5905609       36.9009514       35.4528046       34.2116089       33.1477966       0.00000000    
   33.9393921       38.1124306       36.5200195       35.1551819       33.9853935       32.9827766       0.00000000    
   34.3434334       37.6230736       36.1294670       34.8493156       33.7521057       32.8117027       0.00000000    
   34.7474747       37.1231956       35.7299004       34.5357170       33.5121994       32.6349487       0.00000000    
   35.1515160       36.6135025       35.3219147       34.2149124       33.2661095       32.4528999       0.00000000    
   35.5555534       36.0947113       34.9061356       33.8874207       33.0142899       32.2659378       0.00000000    
   35.9595947       35.5675430       34.4831772       33.5537758       32.7571983       32.0744591       0.00000000    
   36.3636360       35.0327263       34.0536613       33.2145157       32.4952927       31.8788528       0.00000000    
   36.7676773       34.4910202       33.6182404       32.8701935       32.2290459       31.6795273       0.00000000    
   37.1717148       33.9431686       33.1775551       32.5213547       31.9589310       31.4768848       0.00000000    
   37.5757561       33.3899155       32.7322388       32.1685486       31.6854172       31.2713280       0.00000000    
   37.9797974       32.8320312       32.2829514       31.8123417       31.4089851       31.0632725       0.00000000    
   38.3838387       32.2702789       31.8303490       31.4532909       31.1301174       30.8531284       0.00000000    
   38.7878799       31.7054253       31.3750896       31.0919628       30.8492985       30.6413136       0.00000000    
   39.1919174       31.1382427       30.9178333       30.7289238       30.5670128       30.4282379       0.00000000    
   39.5959587       30.5695076       30.4592495       30.3647461       30.2837505       30.2143288       0.00000000    
   40.0000000       29.9999981       29.9999981       29.9999981       29.9999981       29.9999981       0.00000000    
